customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,contract_encoded,contract_risk_score,has_internet,is_fiber,is_dsl,payment_Bank transfer (automatic),payment_Credit card (automatic),payment_Electronic check,payment_Mailed check,is_auto_payment,is_electronic_check,OnlineSecurity_binary,OnlineBackup_binary,DeviceProtection_binary,TechSupport_binary,StreamingTV_binary,StreamingMovies_binary,MultipleLines_binary,tenure_group,tenure_group_encoded,is_new_customer,price_segment,price_segment_encoded,is_high_price,TotalCharges_log,avg_monthly_spend,total_services,security_services_count,entertainment_services_count,has_any_services,is_fully_engaged,has_security_bundle,has_premium_protection,has_security_gap,has_partial_security,is_likely_household,family_size_indicator,is_heavy_streaming,projected_24m_value,revenue_per_month,loyalty_value_score,mtm_new_customer,mtm_mid_tenure,long_contract_loyal,fiber_mtm_risk,fiber_long_contract,high_price_no_services,high_price_full_services,new_customer_high_price,echeck_no_autopay,paperless_no_autopay,senior_no_support,single_minimal_services,is_flight_risk,is_value_at_risk,needs_retention,upsell_opportunity,premium_retention_target
9818-XQCUV,0,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,45.3,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.835141961092188,15.1,0,0,0,0,0,0,0,0,0,0,0,0,488.40000000000003,22.65,30.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7338-ERIVA,1,0,0,1,39,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,0,Bank transfer (automatic),45.05,1790.6,0,1,1,1,0,1,True,False,False,False,1,0,1,0,0,1,1,0,0,37m+,3,0,medium,1,0,7.490864354333145,44.765,3,2,1,1,0,0,0,0,1,1,1,0,1081.1999999999998,45.91282051282051,1745.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157-BQCUW,1,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.95,74.95,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,1,0-12m,0,1,high,2,1,4.330075229041782,37.475,0,0,0,0,0,0,0,1,0,0,0,0,1798.8000000000002,74.95,37.475,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
8259-NFJTV,0,0,1,1,7,0,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,34.65,246.6,0,0,2,1,0,1,False,False,False,True,0,0,1,0,0,1,0,0,0,0-12m,0,1,low,0,0,5.511814540810441,30.825,2,2,0,1,0,0,0,0,1,1,2,0,831.5999999999999,35.22857142857143,215.775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3223-DWFIO,1,1,0,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.35,261.65,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,medium,1,0,5.570822347399971,52.33,0,0,0,0,0,0,0,1,0,0,0,0,1664.3999999999999,65.4125,209.32,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
2660-EMUBI,1,1,0,0,10,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.35,898.35,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,1,1,1,0-12m,0,1,high,2,1,6.80167228017398,81.66818181818182,2,0,2,1,0,0,0,1,0,0,0,1,2288.3999999999996,89.83500000000001,816.6818181818182,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
6968-GMKPR,0,0,0,0,55,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,81.55,4509.5,0,0,2,1,1,0,False,False,True,False,0,1,0,1,1,0,0,0,0,37m+,3,0,high,2,1,8.414163291096694,80.52678571428571,2,2,0,1,0,0,0,0,1,0,0,0,1957.1999999999998,81.99090909090908,4428.973214285714,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0
4751-ERMAN,1,0,1,1,72,1,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),75.4,5480.25,0,2,0,1,0,1,True,False,False,False,1,0,0,1,1,0,1,1,0,37m+,3,0,high,2,1,8.609088456120492,75.07191780821918,4,2,2,1,0,0,0,0,1,1,2,1,1809.6000000000001,76.11458333333333,5405.178082191781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1436-ZMJAN,0,0,1,0,10,1,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),67.8,653.15,0,0,2,1,0,1,False,True,False,False,1,0,0,0,1,0,1,1,0,0-12m,0,1,medium,1,0,6.483336682956885,59.377272727272725,3,1,2,1,0,0,0,0,1,1,1,1,1627.1999999999998,65.315,593.7727272727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292-PBZEJ,1,1,0,0,11,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,111.4,1183.05,0,0,2,1,1,0,False,False,True,False,0,1,0,1,1,1,1,1,1,0-12m,0,1,premium,3,1,7.076696044282031,98.5875,5,3,2,1,0,0,0,0,0,0,0,1,2673.6000000000004,107.55,1084.4625,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
0799-DDIHE,0,0,1,1,15,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,46.3,639.45,0,0,2,1,0,1,False,False,True,False,0,1,0,0,0,0,0,0,0,13-24m,1,0,medium,1,0,6.462171054277145,39.965625,0,0,0,0,0,0,0,1,0,1,2,0,1111.1999999999998,42.63,599.484375,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3070-FNFZQ,0,0,1,1,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.4,478.75,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,6.173265134887809,19.947916666666668,0,0,0,0,0,0,0,0,0,1,2,0,489.59999999999997,20.815217391304348,458.80208333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812-SFXMJ,1,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,20.05,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.0469005601283903,10.025,0,0,0,0,0,0,0,0,0,1,1,0,481.20000000000005,20.05,10.025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7675-OZCZG,0,1,0,0,3,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,45.0,127.1,1,0,2,1,0,1,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,medium,1,0,4.852811208902689,31.775,0,0,0,0,0,0,0,1,0,0,0,0,1080.0,42.36666666666667,95.32499999999999,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
5014-WUQMG,1,0,1,1,47,1,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,1,Electronic check,96.1,4391.45,0,1,1,1,1,0,False,False,True,False,0,1,1,1,1,0,0,1,0,37m+,3,0,high,2,1,8.387642436957194,91.48854166666666,4,3,1,1,0,1,0,0,0,1,2,0,2306.3999999999996,93.43510638297872,4299.961458333333,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5312-TSZVC,0,0,0,1,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.65,270.6,0,1,1,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,5.604330395684541,16.9125,0,0,0,0,0,0,0,0,0,1,1,0,471.59999999999997,18.040000000000003,253.68750000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-CKLOR,1,0,0,0,66,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,99.5,6710.5,1,0,2,1,1,0,False,False,True,False,0,1,0,1,1,0,1,1,0,37m+,3,0,high,2,1,8.811577751927691,100.15671641791045,4,2,2,1,0,0,0,0,1,0,0,1,2388.0,101.67424242424242,6610.3432835820895,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
0993-OSGPT,0,1,1,0,68,1,No,DSL,No,Yes,Yes,Yes,No,No,One year,1,Bank transfer (automatic),60.65,3975.9,0,1,1,1,0,1,True,False,False,False,1,0,0,1,1,1,0,0,0,37m+,3,0,medium,1,0,8.288257900310217,57.62173913043478,3,3,0,1,0,0,0,0,0,1,1,0,1455.6,58.46911764705882,3918.278260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9254-RBFON,0,0,1,1,17,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),98.6,1704.95,1,1,1,1,1,0,True,False,False,False,1,0,0,0,1,1,1,1,0,13-24m,1,0,high,2,1,7.441877419298563,94.71944444444443,4,2,2,1,0,0,0,0,1,1,2,1,2366.3999999999996,100.29117647058824,1610.2305555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205-WNWPJ,0,0,0,0,7,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,59.5,415.95,1,0,2,1,0,1,False,False,False,True,0,0,0,0,0,1,1,0,0,0-12m,0,1,medium,1,0,6.032966310532994,51.99375,2,1,1,1,0,0,0,0,1,0,0,0,1428.0,59.42142857142857,363.95625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9391-EOYLI,1,1,1,0,12,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.45,950.2,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,1,0,0-12m,0,1,high,2,1,6.857724345376572,73.0923076923077,1,0,1,1,0,0,0,1,0,1,1,0,1930.8000000000002,79.18333333333334,877.1076923076923,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0
7108-DGVUU,0,1,1,0,21,1,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,0,Bank transfer (automatic),71.7,1497.05,0,1,1,1,0,1,True,False,False,False,1,0,0,1,1,0,0,1,1,13-24m,1,0,high,2,1,7.311919541357253,68.04772727272727,3,2,1,1,0,0,0,0,1,1,1,0,1720.8000000000002,71.28809523809524,1429.0022727272726,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2782-JEEBU,1,0,0,0,21,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,36.0,780.15,0,0,2,1,0,1,False,False,False,True,0,0,0,1,0,1,0,0,0,13-24m,1,0,medium,1,0,6.660767192857912,35.46136363636364,2,2,0,1,0,0,0,0,1,0,0,0,864.0,37.15,744.6886363636365,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5127-BZENZ,0,0,1,1,56,1,Yes,DSL,Yes,No,No,No,Yes,No,One year,0,Bank transfer (automatic),65.2,3512.15,0,1,1,1,0,1,True,False,False,False,1,0,1,0,0,0,1,0,1,37m+,3,0,medium,1,0,8.16426834990252,61.61666666666667,2,1,1,1,0,0,0,0,1,1,2,0,1564.8000000000002,62.71696428571429,3450.5333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2720-FVBQP,0,0,1,1,6,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),48.95,273.25,0,0,2,1,0,1,False,True,False,False,1,0,0,0,0,0,0,0,1,0-12m,0,1,medium,1,0,5.614040099155339,39.035714285714285,0,0,0,0,0,0,0,1,0,1,2,0,1174.8000000000002,45.541666666666664,234.21428571428572,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9906-NHHVC,0,1,0,0,65,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),53.5,3517.9,0,2,0,1,0,1,True,False,False,False,1,0,0,1,1,0,1,1,0,37m+,3,0,medium,1,0,8.165903719753842,53.301515151515154,4,2,2,1,0,0,0,0,1,0,0,1,1284.0,54.121538461538464,3464.598484848485,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4522-XRWWI,1,0,1,0,42,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Credit card (automatic),80.45,3375.9,0,1,1,1,0,1,False,True,False,False,1,0,1,0,0,1,1,1,1,37m+,3,0,high,2,1,8.124713407865393,78.5093023255814,4,2,2,1,0,0,0,0,1,1,1,1,1930.8000000000002,80.37857142857143,3297.390697674419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766-EJLFL,0,0,1,1,68,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),109.05,7508.55,0,2,0,1,1,0,True,False,False,False,1,0,1,0,1,1,1,1,1,37m+,3,0,premium,3,1,8.923930822856375,108.8195652173913,5,3,2,1,0,0,0,0,0,1,2,1,2617.2,110.41985294117647,7399.730434782608,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5939-SXWHM,1,0,1,1,48,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),26.3,1245.05,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.127733826953191,25.409183673469386,0,0,0,0,0,0,0,0,0,1,2,0,631.2,25.938541666666666,1219.6408163265305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8152-UOBNY,0,1,0,0,50,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,106.8,5347.95,0,1,1,1,1,0,False,False,True,False,0,1,0,1,0,1,1,1,1,37m+,3,0,premium,3,1,8.584655558945965,104.86176470588236,4,2,2,1,0,0,0,0,1,0,0,1,2563.2,106.959,5243.088235294118,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7351-KYHQH,0,1,0,0,7,1,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,64.95,493.65,0,0,2,1,0,1,False,False,True,False,0,1,0,1,1,0,1,0,0,0-12m,0,1,medium,1,0,6.203850441769232,61.70625,3,2,1,1,0,0,0,0,1,0,0,0,1558.8000000000002,70.52142857142857,431.94374999999997,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
7643-RCHXS,0,0,1,1,63,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,19.35,1263.85,0,2,0,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.142708817055705,19.74765625,0,0,0,0,0,0,0,0,0,1,2,0,464.40000000000003,20.06111111111111,1244.1023437499998,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8246-SHFGA,1,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),21.1,385.55,0,0,2,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,5.957261225766484,21.419444444444444,0,0,0,0,0,0,0,0,0,0,0,0,506.40000000000003,22.679411764705883,364.13055555555553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8387-MOJJT,0,0,1,1,42,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),77.95,3384.0,1,0,2,1,1,0,False,True,False,False,1,0,0,0,0,0,1,0,0,37m+,3,0,high,2,1,8.127109185346375,78.69767441860465,1,0,1,1,0,0,0,1,0,1,2,0,1870.8000000000002,80.57142857142857,3305.302325581395,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0620-XEFWH,1,0,1,1,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.85,84.2,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.44500143383527,16.84,0,0,0,0,0,0,0,0,0,1,2,0,452.40000000000003,21.05,67.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6485-QXWWE,0,0,0,1,62,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),26.0,1638.7,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.402268577255823,26.011111111111116,0,0,0,0,0,0,0,0,0,1,1,0,624.0,26.43064516129032,1612.6888888888893,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2761-OCIAX,1,1,0,0,2,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.7,165.4,1,0,2,1,1,0,False,False,True,False,0,1,0,1,0,0,0,0,0,0-12m,0,1,high,2,1,5.114394528387108,55.13333333333333,1,1,0,1,0,0,0,0,1,0,0,0,1792.8000000000002,82.7,110.26666666666667,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
7321-VGNKU,0,0,1,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.35,120.25,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,high,2,1,4.7978545298175925,40.083333333333336,0,0,0,0,0,0,0,1,0,1,1,0,1688.3999999999999,60.125,80.16666666666667,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
5327-CNLUQ,1,0,1,0,48,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),96.9,4473.45,0,2,0,1,1,0,True,False,False,False,1,0,1,1,1,0,1,0,1,37m+,3,0,high,2,1,8.40613871812758,91.29489795918369,4,3,1,1,0,1,0,0,0,1,1,0,2325.6000000000004,93.19687499999999,4382.155102040817,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7552-KEYGT,1,0,1,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.55,520.55,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,25-36m,2,0,low,0,0,6.25680514712198,18.59107142857143,0,0,0,0,0,0,0,0,0,1,1,0,469.20000000000005,19.27962962962963,501.95892857142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5816-JMLGY,0,0,1,1,70,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),80.4,5717.85,0,2,0,1,0,1,True,False,False,False,1,0,0,1,1,1,1,1,0,37m+,3,0,high,2,1,8.651523015209746,80.5330985915493,5,3,2,1,0,0,0,0,0,1,2,1,1929.6000000000001,81.68357142857144,5637.3169014084515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3068-OMWZA,1,1,0,0,1,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,88.8,88.8,1,0,2,1,1,0,False,False,True,False,0,1,0,0,1,0,1,0,1,0-12m,0,1,high,2,1,4.497584975308154,44.4,2,1,1,1,0,0,0,0,1,0,0,0,2131.2,88.8,44.4,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
2927-QRRQV,1,0,1,0,46,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Electronic check,94.65,4312.5,0,1,1,1,1,0,False,False,True,False,0,1,0,1,1,0,1,0,1,37m+,3,0,high,2,1,8.369504918516633,91.75531914893617,3,2,1,1,0,0,0,0,1,1,1,0,2271.6000000000004,93.75,4220.744680851064,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6032-KRXXO,1,0,0,0,30,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,90.25,2755.35,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,1,1,0,25-36m,2,0,high,2,1,7.921662619716148,88.88225806451612,2,0,2,1,0,0,0,1,0,0,0,1,2166.0,91.845,2666.467741935484,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0
7459-RRWQZ,0,0,0,0,15,1,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),64.65,994.55,1,0,2,1,0,1,True,False,False,False,1,0,1,0,0,0,0,1,1,13-24m,1,0,medium,1,0,6.903295348260044,62.159375,2,1,1,1,0,0,0,0,1,0,0,0,1551.6000000000001,66.30333333333333,932.390625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6265-SXWBU,1,0,1,1,69,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,0,Credit card (automatic),95.75,6511.25,0,1,1,1,1,0,False,True,False,False,1,0,0,1,1,0,1,0,1,37m+,3,0,high,2,1,8.781440297608864,93.01785714285714,3,2,1,1,0,0,0,0,1,1,2,0,2298.0,94.3659420289855,6418.232142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7941-RCJOW,1,0,0,0,65,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.55,1218.65,0,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.106319211321956,18.46439393939394,0,0,0,0,0,0,0,0,0,0,0,0,469.20000000000005,18.74846153846154,1200.185606060606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6374-NTQLP,1,1,1,1,72,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),104.1,7447.7,0,2,0,1,1,0,False,True,False,False,1,0,1,0,1,1,1,1,0,37m+,3,0,high,2,1,8.915794799502999,102.02328767123288,5,3,2,1,0,0,0,0,0,1,2,1,2498.3999999999996,103.44027777777778,7345.676712328767,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4154-AQUGT,1,1,1,0,13,1,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),89.05,1169.35,1,0,2,1,1,0,True,False,False,False,1,0,0,1,0,1,0,1,0,13-24m,1,0,high,2,1,7.065058128355913,83.52499999999999,3,2,1,1,0,0,0,0,1,1,1,0,2137.2,89.94999999999999,1085.8249999999998,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2387-KDZQY,1,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.1,279.5,0,1,1,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,5.636573724962751,15.52777777777778,0,0,0,0,0,0,0,0,0,0,0,0,482.40000000000003,16.441176470588236,263.9722222222223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3584-WKTTW,1,0,1,0,51,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,111.55,5720.35,0,1,1,1,1,0,False,False,True,False,0,1,1,0,1,1,1,1,1,37m+,3,0,premium,3,1,8.651960070512938,110.00673076923076,5,3,2,1,0,0,0,0,0,1,1,1,2677.2,112.16372549019609,5610.343269230769,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3399-BMLVW,1,0,1,1,51,1,No,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Credit card (automatic),60.5,3121.45,0,2,0,1,0,1,False,True,False,False,1,0,1,1,0,1,0,0,0,37m+,3,0,medium,1,0,8.046373229061277,60.027884615384615,3,3,0,1,0,1,0,0,0,1,2,0,1452.0,61.20490196078431,3061.422115384615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971-DTCZB,0,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),90.95,6468.6,0,2,0,1,0,1,True,False,False,False,1,0,1,1,1,1,1,1,1,37m+,3,0,high,2,1,8.774869561781612,88.6109589041096,6,4,2,1,1,1,1,0,0,1,1,1,2182.8,89.84166666666667,6379.989041095891,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3092-IGHWF,1,0,1,1,67,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,0,Electronic check,87.4,5918.8,1,1,1,1,1,0,False,False,True,False,0,1,0,1,1,0,0,0,1,37m+,3,0,high,2,1,8.686057943523583,87.04117647058824,2,2,0,1,0,0,0,0,1,1,2,0,2097.6000000000004,88.34029850746269,5831.758823529412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3374-PZLXD,1,0,0,0,34,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,675.6,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,25-36m,2,0,low,0,0,6.517080256346608,19.302857142857142,0,0,0,0,0,0,0,0,0,0,0,0,472.79999999999995,19.870588235294118,656.2971428571428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3813-DHBBB,1,0,1,0,67,0,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),50.95,3521.7,0,2,0,1,0,1,True,False,False,False,1,0,1,1,0,1,0,1,0,37m+,3,0,medium,1,0,8.16698302001767,51.78970588235294,4,3,1,1,0,1,0,0,0,1,1,0,1222.8000000000002,52.56268656716418,3469.910294117647,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812-REYAT,0,0,1,0,49,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),20.05,923.1,0,1,1,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,6.828820290893995,18.462,0,0,0,0,0,0,0,0,0,1,1,0,481.20000000000005,18.838775510204083,904.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6518-PPLMZ,1,0,1,1,53,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.4,1110.35,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.013330771530775,20.56203703703704,0,0,0,0,0,0,0,0,0,1,2,0,465.59999999999997,20.95,1089.787962962963,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4939-KYYPY,1,0,0,0,27,1,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,59.45,1611.65,0,0,2,1,0,1,False,False,True,False,0,1,0,0,1,1,0,0,1,25-36m,2,0,medium,1,0,7.385634067599347,57.558928571428574,2,2,0,1,0,0,0,0,1,0,0,0,1426.8000000000002,59.69074074074074,1554.0910714285715,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
8017-LXHFA,0,1,0,0,23,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.75,2293.6,1,0,2,1,1,0,False,False,True,False,0,1,0,1,0,0,1,1,0,13-24m,1,0,high,2,1,7.738313815365043,95.56666666666666,3,1,2,1,0,0,0,0,1,0,0,1,2274.0,99.72173913043478,2198.0333333333333,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0
