customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,contract_encoded,contract_risk_score,has_internet,is_fiber,is_dsl,payment_Bank transfer (automatic),payment_Credit card (automatic),payment_Electronic check,payment_Mailed check,is_auto_payment,is_electronic_check,OnlineSecurity_binary,OnlineBackup_binary,DeviceProtection_binary,TechSupport_binary,StreamingTV_binary,StreamingMovies_binary,MultipleLines_binary,tenure_group,tenure_group_encoded,is_new_customer,price_segment,price_segment_encoded,is_high_price,TotalCharges_log,avg_monthly_spend
9763-PDTKK,0,0,0,0,4,1,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),94.4,387.2,1,0,2,1,1,0,True,False,False,False,1,0,1,0,1,1,0,1,0,0-12m,0,1,high,2,1,5.9615206707349095,77.44
2176-LVPNX,0,1,0,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,89.85,6293.45,0,2,0,1,0,1,False,False,False,True,0,0,1,1,1,1,1,1,1,37m+,3,0,high,2,1,8.747423571732076,87.40902777777778
7627-JKIAZ,0,0,1,0,37,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),78.95,2839.65,1,0,2,1,1,0,False,True,False,False,1,0,0,0,1,0,0,0,1,37m+,3,0,high,2,1,7.951788178207204,74.72763157894737
3312-UUMZW,1,0,1,0,32,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),98.85,3145.9,0,0,2,1,1,0,False,True,False,False,1,0,0,1,0,0,1,1,1,25-36m,2,0,high,2,1,8.054173120264645,95.33030303030303
1271-UODNO,1,0,0,0,39,1,Yes,DSL,No,No,No,Yes,No,No,Two year,1,Credit card (automatic),53.85,2200.7,0,2,0,1,0,1,False,True,False,False,1,0,0,0,0,1,0,0,1,37m+,3,0,medium,1,0,7.696985068219127,55.0175
8461-EFQYM,0,0,0,0,38,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,24.25,914.4,0,1,1,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,1,37m+,3,0,low,0,0,6.819361128219541,23.446153846153845
6900-RBKER,1,0,0,0,52,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,1,Credit card (automatic),89.45,4577.75,0,2,0,1,1,0,False,True,False,False,1,0,0,0,1,0,0,1,1,37m+,3,0,high,2,1,8.429181314093023,86.37264150943396
6891-JPYFF,0,0,1,1,48,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),105.25,4997.5,0,0,2,1,1,0,False,True,False,False,1,0,1,1,0,0,1,1,1,37m+,3,0,premium,3,1,8.516893146407236,101.98979591836735
1459-QNFQT,1,0,1,1,70,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),59.5,4144.8,0,2,0,1,0,1,True,False,False,False,1,0,1,0,1,1,1,1,0,37m+,3,0,medium,1,0,8.329851052565411,58.3774647887324
1047-NNCBF,1,0,0,0,20,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),70.55,1493.55,0,0,2,1,1,0,False,True,False,False,1,0,0,0,0,0,0,0,0,13-24m,1,0,high,2,1,7.309580437169706,71.12142857142857
3696-XRIEN,0,0,0,0,50,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),82.5,4179.1,0,1,1,1,0,1,False,True,False,False,1,0,1,0,1,1,1,1,1,37m+,3,0,high,2,1,8.338090448677617,81.94313725490197
4081-DYXAV,0,0,0,0,19,0,No phone service,DSL,No,No,No,No,Yes,Yes,One year,1,Credit card (automatic),44.85,893.55,1,1,1,1,0,1,False,True,False,False,1,0,0,0,0,0,1,1,0,13-24m,1,0,medium,1,0,6.796320798535832,44.677499999999995
0074-HDKDG,1,0,1,1,25,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,1,Bank transfer (automatic),61.6,1611.0,0,1,1,1,0,1,True,False,False,False,1,0,1,1,1,0,0,0,0,25-36m,2,0,medium,1,0,7.385230923066573,61.96153846153846
8791-GFXLZ,1,0,0,0,12,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),49.05,593.05,0,0,2,1,0,1,True,False,False,False,1,0,0,1,0,0,0,0,0,0-12m,0,1,medium,1,0,6.3869634909042965,45.61923076923077
8111-SLLHI,1,1,1,0,39,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.65,4284.8,1,0,2,1,1,0,False,False,True,False,0,1,0,1,1,0,1,1,1,37m+,3,0,premium,3,1,8.363062511388982,107.12
0927-LCSMG,1,0,0,0,7,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,74.65,544.55,1,0,2,1,1,0,False,False,False,True,0,0,0,0,1,0,0,0,0,0-12m,0,1,high,2,1,6.3017944601011076,68.06875
9330-DHBFL,0,0,1,1,23,1,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,1,Mailed check,66.25,1533.8,0,1,1,1,0,1,False,False,False,True,0,0,1,1,1,1,0,0,0,13-24m,1,0,medium,1,0,7.336155358372797,63.90833333333333
0098-BOWSO,1,0,0,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.4,529.8,0,0,2,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,0,25-36m,2,0,low,0,0,6.274385302458052,18.92142857142857
3452-ABWRL,1,1,0,0,47,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),86.05,3865.6,0,0,2,1,1,0,False,True,False,False,1,0,0,0,0,0,1,0,1,37m+,3,0,high,2,1,8.260130846898402,80.53333333333333
5859-HZYLF,1,0,1,1,26,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.15,515.75,0,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,25-36m,2,0,low,0,0,6.247559198561878,19.10185185185185
8257-RZAHR,0,0,1,0,14,1,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),64.7,941.0,1,0,2,1,0,1,True,False,False,False,1,0,1,0,0,0,1,0,1,13-24m,1,0,medium,1,0,6.848005274576363,62.733333333333334
5293-WXJAK,0,1,1,0,11,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),104.05,1133.65,1,0,2,1,1,0,True,False,False,False,1,0,0,0,1,1,1,1,1,0-12m,0,1,high,2,1,7.034079512315632,94.47083333333335
3156-QLHBO,1,0,0,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.25,48.35,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.8989377658794906,16.116666666666667
2208-NQBCT,0,0,1,1,26,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,81.95,2070.05,0,0,2,1,1,0,False,False,True,False,0,1,1,1,0,0,0,0,0,25-36m,2,0,high,2,1,7.635811004030272,76.66851851851852
1779-PWPMG,0,1,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),114.65,8333.95,0,2,0,1,1,0,True,False,False,False,1,0,1,1,1,1,1,1,1,37m+,3,0,premium,3,1,9.028212796366661,114.16369863013699
6621-NRZAK,0,0,1,1,63,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.0,1209.25,0,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.0985822288198035,18.89453125
0831-JNISG,1,0,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.8,1396.25,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.242261298149807,19.39236111111111
0774-IFUVM,1,0,1,1,11,1,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),65.15,723.35,0,0,2,1,0,1,True,False,False,False,1,0,1,0,0,0,1,0,1,0-12m,0,1,medium,1,0,6.585274700987661,60.27916666666667
3082-WQRVY,1,1,1,0,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.65,228.65,0,1,1,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,5.436556410771803,15.243333333333334
9553-DLCLU,0,0,0,1,13,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),88.95,1161.75,0,2,0,1,0,1,False,True,False,False,1,0,1,1,1,1,1,1,1,13-24m,1,0,high,2,1,7.058543168104206,82.98214285714286
1641-BYBTK,1,0,0,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.2,98.35,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.598648968997826,14.049999999999999
2460-NGXBJ,1,1,1,1,11,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),75.2,775.3,0,0,2,1,1,0,False,True,False,False,1,0,0,0,0,0,0,0,1,0-12m,0,1,high,2,1,6.654539043411635,64.60833333333333
2446-ZKVAF,1,0,1,0,18,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),56.8,1074.65,0,0,2,1,0,1,False,True,False,False,1,0,0,1,0,0,0,0,1,13-24m,1,0,medium,1,0,6.980680408996694,56.56052631578948
0841-NULXI,1,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,35.55,35.55,1,0,2,1,0,1,False,False,True,False,0,1,0,0,0,0,0,1,0,0-12m,0,1,medium,1,0,3.5986811861957873,17.775
3522-CDKHF,0,0,1,0,32,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.5,2324.7,0,0,2,1,1,0,True,False,False,False,1,0,1,0,0,0,0,0,0,25-36m,2,0,high,2,1,7.75177634797621,70.44545454545454
1430-SFQSA,1,0,0,0,29,0,No phone service,DSL,Yes,No,No,Yes,No,No,One year,0,Mailed check,35.6,1072.6,0,1,1,1,0,1,False,False,False,True,0,0,1,0,0,1,0,0,0,25-36m,2,0,medium,1,0,6.978772766217417,35.75333333333333
0411-EZJZE,0,0,0,0,3,1,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,60.25,170.5,0,0,2,1,0,1,False,False,True,False,0,1,0,0,0,0,1,0,1,0-12m,0,1,medium,1,0,5.144583266605995,42.625
7851-WZEKY,0,0,0,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.15,196.9,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,1,1,1,0-12m,0,1,high,2,1,5.28776185260852,65.63333333333334
8844-TONUD,1,0,1,1,13,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Mailed check,96.65,1162.85,1,0,2,1,1,0,False,False,False,True,0,0,0,0,1,0,1,1,0,13-24m,1,0,high,2,1,7.0594887540080675,83.06071428571428
8807-ARQET,0,0,0,0,41,0,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,40.35,1677.85,0,0,2,1,0,1,False,False,True,False,0,1,0,1,0,0,0,1,0,37m+,3,0,medium,1,0,7.425864314194387,39.94880952380952
8992-CEUEN,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,18.85,18.85,0,0,2,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,2.9882040071331994,9.425
4320-QMLLA,1,0,0,0,7,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,54.85,370.4,0,0,2,1,0,1,False,False,False,True,0,0,0,0,0,0,1,0,0,0-12m,0,1,medium,1,0,5.917279648918606,46.3
8777-PVYGU,0,0,1,0,52,1,No,DSL,Yes,No,Yes,No,Yes,No,One year,1,Mailed check,64.3,3410.6,0,1,1,1,0,1,False,False,False,True,0,0,1,0,1,0,1,0,0,37m+,3,0,medium,1,0,8.134936668444954,64.35094339622641
8292-ITGYJ,0,0,1,1,45,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.65,1138.8,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.038608087400899,24.756521739130434
6870-ZWMNX,1,0,1,0,70,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),76.1,5264.25,0,2,0,1,0,1,False,True,False,False,1,0,0,1,1,1,1,0,1,37m+,3,0,high,2,1,8.568883906821593,74.1443661971831
0621-CXBKL,0,0,0,0,53,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,18.7,1005.7,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,6.914432933735378,18.624074074074073
5268-DSMNQ,0,1,1,0,62,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Credit card (automatic),97.95,5936.55,0,1,1,1,1,0,False,True,False,False,1,0,0,1,1,0,1,0,1,37m+,3,0,high,2,1,8.689051869360071,94.23095238095239
5334-JLAXU,0,0,1,0,60,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),94.1,5475.9,0,0,2,1,1,0,False,True,False,False,1,0,1,1,0,0,0,1,1,37m+,3,0,high,2,1,8.608294526446507,89.76885245901639
4086-YQSNZ,0,1,1,0,3,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.4,224.05,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,1,0,0,0-12m,0,1,high,2,1,5.416322599738942,56.0125
6242-MBHPK,0,1,1,0,23,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.1,2326.05,0,0,2,1,1,0,False,False,True,False,0,1,1,0,0,0,1,1,0,13-24m,1,0,high,2,1,7.752356649964447,96.91875
5868-CZJDR,1,0,0,1,1,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,31.35,31.35,1,0,2,1,0,1,False,False,False,True,0,0,0,1,0,0,0,0,0,0-12m,0,1,low,0,0,3.4766140209469096,15.675
9359-UGBTK,0,0,0,0,67,1,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),72.35,4991.5,0,1,1,1,0,1,True,False,False,False,1,0,1,0,1,1,0,1,0,37m+,3,0,high,2,1,8.51569206528997,73.40441176470588
0135-NMXAP,0,0,0,0,12,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),89.75,1052.4,1,0,2,1,1,0,True,False,False,False,1,0,0,1,0,0,1,0,1,0-12m,0,1,high,2,1,6.959778307049289,80.95384615384616
4782-OSFXZ,0,1,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),82.7,5831.2,0,2,0,1,0,1,True,False,False,False,1,0,1,1,1,1,0,1,1,37m+,3,0,high,2,1,8.671149566653297,80.98888888888888
6479-OAUSD,1,0,0,0,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.9,510.8,0,1,1,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,25-36m,2,0,low,0,0,6.237933923725689,19.646153846153847
7129-ACFOG,0,0,0,0,5,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,53.8,283.95,0,0,2,1,0,1,False,False,True,False,0,1,1,0,0,0,0,0,1,0-12m,0,1,medium,1,0,5.652313726281008,47.324999999999996
4189-NAKJS,1,0,0,0,26,1,Yes,DSL,No,No,No,No,No,No,One year,1,Credit card (automatic),51.55,1295.4,0,1,1,1,0,1,False,True,False,False,1,0,0,0,0,0,0,0,1,25-36m,2,0,medium,1,0,7.167346471267392,47.97777777777778
5562-BETPV,1,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.65,19.65,0,1,1,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.027715319407042,9.825
1282-IHQAC,1,1,0,0,70,0,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,1,Credit card (automatic),44.05,3011.65,0,1,1,1,0,1,False,True,False,False,1,0,0,1,1,0,1,0,0,37m+,3,0,medium,1,0,8.010575369090423,42.417605633802815
9127-FHJBZ,1,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,114.0,8093.15,0,2,0,1,1,0,False,False,True,False,0,1,1,1,1,1,1,1,1,37m+,3,0,premium,3,1,8.9988968575102,110.86506849315067
6270-OMFIW,1,0,1,0,60,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Electronic check,94.4,5610.25,1,1,1,1,1,0,False,False,True,False,0,1,0,1,0,0,1,1,0,37m+,3,0,high,2,1,8.632528790096142,91.97131147540983
1641-RQDAY,0,1,1,1,32,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.4,3217.65,0,0,2,1,1,0,False,False,True,False,0,1,0,1,0,0,1,1,1,25-36m,2,0,high,2,1,8.076717295968262,97.50454545454545
0107-WESLM,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.85,19.85,1,0,2,0,0,0,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.0373539482448106,9.925
6994-ORCWG,0,0,0,0,14,1,Yes,DSL,No,Yes,No,No,No,No,One year,1,Mailed check,54.25,773.2,0,1,1,1,0,1,False,False,False,True,0,0,0,1,0,0,0,0,1,13-24m,1,0,medium,1,0,6.651830238143548,51.54666666666667
1346-UFHAX,0,0,0,0,13,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),80.0,1029.35,0,0,2,1,1,0,False,True,False,False,1,0,1,0,0,0,0,0,1,13-24m,1,0,high,2,1,6.937653829328,73.52499999999999
3992-YWPKO,0,0,0,0,6,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),109.9,669.45,1,0,2,1,1,0,False,True,False,False,1,0,0,1,1,1,1,1,1,0-12m,0,1,premium,3,1,6.5079491287256515,95.63571428571429
2933-XEUJM,0,0,0,0,46,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,0,Mailed check,79.2,3593.8,0,2,0,1,0,1,False,False,False,True,0,0,1,0,1,0,1,1,1,37m+,3,0,high,2,1,8.187243635784219,76.46382978723405
0125-LZQXK,1,0,0,0,15,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,101.35,1553.95,1,0,2,1,1,0,False,False,True,False,0,1,0,0,1,1,1,1,0,13-24m,1,0,high,2,1,7.349198669755537,97.121875
5461-QKNTN,1,1,1,0,43,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,94.3,3953.15,0,0,2,1,1,0,False,False,True,False,0,1,0,1,0,1,1,0,1,37m+,3,0,high,2,1,8.282520939278072,89.84431818181818
4835-YSJMR,1,0,0,0,39,1,No,DSL,No,No,No,Yes,No,No,Two year,1,Bank transfer (automatic),49.8,1971.15,0,2,0,1,0,1,True,False,False,False,1,0,0,0,0,1,0,0,0,37m+,3,0,medium,1,0,7.586879597178514,49.27875
8399-YNDCH,1,1,0,0,21,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),60.05,1236.15,1,0,2,1,0,1,True,False,False,False,1,0,0,0,1,0,1,0,0,13-24m,1,0,medium,1,0,7.120565626156555,56.18863636363637
3164-YAXFY,1,0,0,0,57,0,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,53.75,3196.0,0,0,2,1,0,1,False,False,True,False,0,1,1,0,1,0,1,1,0,37m+,3,0,medium,1,0,8.069968149059841,55.10344827586207
0887-WBJVH,0,0,1,0,53,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,1,Electronic check,93.45,4872.2,0,1,1,1,1,0,False,False,True,False,0,1,0,0,0,1,1,1,0,37m+,3,0,high,2,1,8.491506084480253,90.22592592592592
4660-IRIBM,1,0,1,1,18,1,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,87.9,1500.5,0,0,2,1,1,0,False,False,False,True,0,0,1,0,1,0,1,0,0,13-24m,1,0,high,2,1,7.314219887423385,78.97368421052632
5673-FSSMF,0,0,0,0,1,1,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,60.15,60.15,1,0,2,1,0,1,False,False,True,False,0,1,0,0,0,0,0,1,1,0-12m,0,1,medium,1,0,4.113329862133181,30.075
7670-ZBPOQ,0,0,1,0,58,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,1,Bank transfer (automatic),61.05,3478.75,0,1,1,1,0,1,True,False,False,False,1,0,1,0,0,1,0,0,1,37m+,3,0,medium,1,0,8.15471573110751,58.96186440677966
8089-UZWLX,0,1,0,0,71,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),104.05,7413.55,0,2,0,1,1,0,True,False,False,False,1,0,0,0,1,0,1,1,1,37m+,3,0,high,2,1,8.911199564935444,102.96597222222222
0080-OROZO,0,0,0,0,35,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,99.25,3532.0,0,1,1,1,1,0,False,False,True,False,0,1,0,0,1,1,1,1,0,25-36m,2,0,high,2,1,8.169902647359145,98.11111111111111
3916-NRPAP,1,0,0,0,3,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Credit card (automatic),85.7,256.75,0,0,2,1,1,0,False,True,False,False,1,0,0,0,1,0,0,1,0,0-12m,0,1,high,2,1,5.551990122897069,64.1875
6807-SIWJI,1,0,0,0,38,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Electronic check,104.85,3887.25,0,1,1,1,1,0,False,False,True,False,0,1,1,1,0,0,1,1,1,37m+,3,0,high,2,1,8.26571446392467,99.67307692307692
8221-HVAYI,1,0,1,1,35,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,1,Credit card (automatic),69.15,2490.15,0,2,0,1,0,1,False,True,False,False,1,0,1,1,1,1,0,0,1,25-36m,2,0,medium,1,0,7.820499730229632,69.17083333333333
1579-KLYDT,1,0,0,0,7,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,90.45,593.45,1,0,2,1,1,0,False,False,True,False,0,1,0,0,1,0,1,0,1,0-12m,0,1,high,2,1,6.387636608304554,74.18125
5232-NXPAY,0,0,0,0,47,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,0,Mailed check,74.45,3510.3,0,2,0,1,0,1,False,False,False,True,0,0,0,0,1,1,1,1,0,37m+,3,0,high,2,1,8.163741618260106,73.13125000000001
8967-SZQAS,0,0,0,0,14,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,50.45,765.45,0,0,2,1,0,1,False,False,True,False,0,1,0,1,0,0,0,0,0,13-24m,1,0,medium,1,0,6.641769464612117,51.03
4468-KAZHE,0,1,1,0,20,1,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,60.0,1259.35,0,0,2,1,0,1,False,False,True,False,0,1,0,1,0,0,0,1,0,13-24m,1,0,medium,1,0,7.139144739150198,59.969047619047615
0455-ENTCR,1,0,1,0,66,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Electronic check,85.25,5538.35,0,2,0,1,0,1,False,False,True,False,0,1,1,1,0,1,1,1,1,37m+,3,0,high,2,1,8.619632444337945,82.66194029850747
8944-AILEF,1,0,1,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.45,340.85,0,0,2,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,5.834372044359803,21.303125
5542-NKVRU,0,0,0,0,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.75,844.45,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,6.739869029984439,19.638372093023257
7126-RBHSD,0,0,1,0,17,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,78.9,1348.95,0,0,2,1,1,0,False,False,True,False,0,1,1,0,0,0,0,0,1,13-24m,1,0,high,2,1,7.2078228337095505,74.94166666666666
5370-IIVVL,1,0,0,0,37,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),104.5,3778.0,0,1,1,1,1,0,False,True,False,False,1,0,0,1,0,1,1,1,1,37m+,3,0,high,2,1,8.237214703349489,99.42105263157895
6789-HJBWG,0,0,0,0,12,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,49.4,611.65,0,0,2,1,0,1,False,False,True,False,0,1,0,1,0,0,0,0,0,0-12m,0,1,medium,1,0,6.417793810395455,47.05
3927-NLNRY,1,0,1,0,53,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Bank transfer (automatic),94.25,4867.95,1,1,1,1,1,0,True,False,False,False,1,0,0,1,0,0,1,1,0,37m+,3,0,high,2,1,8.490633587080888,90.14722222222223
9087-EYCPR,0,0,0,0,60,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.0,1505.05,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.317245608339922,24.67295081967213
6791-YBNAK,1,0,1,1,18,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),25.55,467.85,0,0,2,1,0,1,False,True,False,False,1,0,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,6.150282887865634,24.623684210526317
6358-LYNGM,1,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.9,74.9,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,1,0-12m,0,1,high,2,1,4.3294166844015844,37.45
6077-BDPXA,0,0,0,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.15,194.2,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,high,2,1,5.274024673978992,48.55
0013-MHZWF,0,0,0,1,9,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),69.4,571.45,0,0,2,1,0,1,False,True,False,False,1,0,0,0,0,1,1,1,0,0-12m,0,1,medium,1,0,6.349925395369821,57.145
